accession,name,CS number,country code,latitude,longitude,collector,seq by,continent,country,admixed group,site,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
2285,SLSP-69,CS78996,USA,43.665,-86.496,Diane Byers,MPI,North America,"United States","Germany","SLSP",9.947568671686846109e-01,5.325778227416835264e-01,1.176235427856445312e+02,2.154107093811035156e+01,1.257316640988669718e+02,1.988697604467872182e+01
2286,SLSP-67,CS78997,USA,43.665,-86.496,Diane Byers,MPI,North America,"United States","Germany","SLSP",9.947568671686846109e-01,5.325778227416835264e-01,1.176235427856445312e+02,2.154107093811035156e+01,1.257316640988669718e+02,1.988697604467872182e+01
2317,Ste-40,CS77278,USA,42.03,-86.514,Diane Byers,Monsanto,North America,"United States","Admixed","Ste",8.355998714508271474e-01,-7.381974086127092161e-01,1.526845264434814453e+01,-2.980079460144042969e+01,4.808229579517879770e+00,-2.602782396135836862e+01
2370,Yng-4,CS78998,USA,41.865,-86.646,Diane Byers,MPI,North America,"United States","Germany","Yng",9.947432261374733464e-01,5.325454325793205212e-01,1.183931808471679688e+02,2.078661155700683594e+01,1.257206182092312190e+02,1.983918067703535471e+01
2412,Yng-53,CS78999,USA,41.865,-86.646,Diane Byers,MPI,North America,"United States","Germany","Yng",9.948208049743529902e-01,5.325878212390378064e-01,1.229136047363281250e+02,1.947202301025390625e+01,1.257871764225037765e+02,1.986543513809808204e+01
4779,UKSW06-179,CS78808,UK,50.4,-4.9,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","St Columb",8.435735208675552155e-01,-8.095981692459482959e-01,1.523374176025390625e+01,-2.901957893371582031e+01,6.306837068742151331e+00,-2.485070129743899159e+01
4807,UKSW06-207,CS78809,UK,50.4,-4.9,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Indian Queen",9.204331802101299864e-01,-7.403756606286743258e-01,1.371995067596435547e+01,-2.653712654113769531e+01,2.830189316664405652e+00,-1.973731617433227825e+01
4826,UKSW06-226,CS78810,UK,50.4,-4.9,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","St Dennis",8.103608027317741325e-01,-7.597169306878488459e-01,1.691876029968261719e+01,-2.907775688171386719e+01,2.075982174262846591e+00,-2.974554802658957087e+01
4840,UKSW06-240,CS79000,UK,50.4,-4.9,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","St Dennis",6.639730092181013177e-01,-9.847094749457980800e-01,2.048617744445800781e+01,-3.307500839233398438e+01,6.547206671782258347e+00,-3.246958740965433776e+01
4857,UKSW06-257,CS79001,UK,50.3,-4.9,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","St Stephens",5.000078680931211439e-01,-5.000001275792883559e-01,1.994955444335937500e+01,-2.444618988037109375e+01,4.818739639237711536e+00,-3.735900803746652343e+01
4884,UKSW06-285,CS78811,UK,50.3,-4.9,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","St Stephens",6.697679352295627941e-01,-9.622824035800647824e-01,2.037590599060058594e+01,-3.263483428955078125e+01,6.030003254593054862e+00,-3.181544342171846296e+01
4900,UKSW06-302,CS78812,UK,50.3,-4.8,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","St Austel",5.027716009649870754e-01,-9.999457828307183327e-01,2.276504898071289062e+01,-3.397887420654296875e+01,6.766525462649691569e+00,-3.560967134230612174e+01
4939,UKSW06-341,CS79002,UK,50.4,-4.7,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Lostwitheil",5.000697316376826462e-01,-9.999999336807484651e-01,2.306143188476562500e+01,-3.519630050659179688e+01,8.475948887302200419e+00,-3.802448581365331393e+01
4958,UKSW06-360,CS78814,UK,50.5,-4.5,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Liskeard",8.830421341689270731e-01,-8.342715622466235770e-01,1.436834812164306641e+01,-2.842887687683105469e+01,3.504293255872547697e+00,-2.128060004177493525e+01
5023,UKSE06-118,CS78799,UK,51.3,0.5,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","East Malling Research Station",5.404280567541253077e-01,-9.998820919919162442e-01,2.153157043457031250e+01,-3.412917327880859375e+01,5.603500103443153968e+00,-3.349919133917319414e+01
5104,UKSE06-252,CS78800,UK,51.3,0.5,Eric Holub,Monsanto,Europe,"United Kingdom","Germany","East Malling village",-9.999429061838479571e-01,-4.355752570682190905e-01,-2.525948524475097656e+00,-3.487698078155517578e+00,-7.912997320072092222e+00,-7.030580290012811151e-01
5151,UKSE06-325,CS78801,UK,52.2,-1.7,Eric Holub,Monsanto,Europe,"United Kingdom","Admixed","West Malling village",9.396439981052046031e-01,-6.406735959545829528e-01,1.450362586975097656e+01,-6.983231544494628906e+00,8.704943228850751780e+00,-1.601146448290911195e+01
5165,UKSE06-362,CS78802,UK,51.3,0.4,Eric Holub,Monsanto,Europe,"United Kingdom","Admixed","Wateringbury",9.739996249715401344e-01,-5.174164988534327714e-01,1.449620532989501953e+01,-4.802369594573974609e+00,-4.081860344055619483e-01,-1.422858438227170552e+01
5210,UKSE06-432,CS78803,UK,51.2,0.3,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Tonbridge castle",9.792561026329266172e-01,-7.568553168109258822e-01,1.103934383392333984e+01,-2.862444496154785156e+01,-4.028685320949558779e+00,-2.059549701492746721e+01
5236,UKSE06-470,CS78804,UK,51.2,0.4,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Paddock Wood",5.000717863185506484e-01,-9.999999302027126058e-01,2.341835021972656250e+01,-3.462754821777343750e+01,8.513251880849612263e+00,-3.805708924839099438e+01
5249,UKSE06-491,CS79003,UK,51.2,0.3,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Sissinghurst Castle garden",5.000078357733226397e-01,-5.000001350519402976e-01,1.995186996459960938e+01,-2.419871139526367188e+01,4.872033048688649615e+00,-3.747426273605384495e+01
5253,UKSE06-500,CS78805,UK,51.1,0.6,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Sissinghurst Castle garden",5.820568382624138337e-01,-9.190837012871102552e-01,2.133411979675292969e+01,-3.276066970825195312e+01,8.539012357924303132e+00,-3.394573623898452297e+01
5276,UKSE06-533,CS78806,UK,51.3,1.1,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Cnt",5.735199398709941443e-01,-9.747122152459306577e-01,2.119659996032714844e+01,-3.367038345336914062e+01,6.975917584298106711e+00,-3.568131544618796624e+01
5279,UKSE06-541,CS79004,UK,51.3,1.1,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Cnt",7.583980468140433251e-01,-8.151701981717346390e-01,1.783605766296386719e+01,-3.014037704467773438e+01,4.701372745361513061e+00,-2.716326011504252591e+01
5349,UKSE06-639,CS78807,UK,51.1,0.4,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Scotney Castle",9.206178232240005421e-01,-6.268989875488083507e-01,1.368329429626464844e+01,-2.530461502075195312e+01,2.555378764725312557e+00,-2.022211225677956392e+01
5353,UKNW06-003,CS78792,UK,54.5,-3,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Dove Cottage,Wordsworth Trust, nr Grasmere",5.051233492726624474e-01,-9.999794713768020982e-01,2.215582466125488281e+01,-3.477914428710937500e+01,6.361857036667772469e+00,-3.620102314942701582e+01
5395,UKNW06-102,CS79005,UK,54.4,-3,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Outgate, east side",5.000076532718923383e-01,-5.000001149651229770e-01,1.976721572875976562e+01,-2.431455993652343750e+01,4.801854813660987986e+00,-3.750224871345265854e+01
5486,UKNW06-233,CS78794,UK,54.6,-3.3,Eric Holub,Monsanto,Europe,"United Kingdom","Germany","High Lorton",-9.999161508235513418e-01,-4.266760403848164351e-01,-2.476253271102905273e+00,-3.524250507354736328e+00,-7.793054901235732856e+00,-9.474319183171256986e-01
5577,UKNW06-403,CS78797,UK,54.7,-3.4,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Cockermouth",5.070220927649192744e-01,-9.999626752691421760e-01,2.208579254150390625e+01,-3.465335464477539062e+01,6.600917992740151341e+00,-3.742689436372472045e+01
5644,UKNW06-481,CS78798,UK,54.4,-2.9,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Windemere",8.252047242803129956e-01,-8.971966982019253800e-01,1.719325828552246094e+01,-3.079636764526367188e+01,2.018164275883358449e+00,-2.505919942808136014e+01
5651,UKNW06-488,CS79006,UK,54.4,-2.9,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Windemere",5.000078277464919951e-01,-5.000001103007162273e-01,1.981212234497070312e+01,-2.422109031677246094e+01,4.798401290633977467e+00,-3.744614412149756788e+01
5717,Bra-1,CS79007,UK,54.6,-3.2,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Braithwaite",5.000078128859293258e-01,-5.000001387582621026e-01,1.993921852111816406e+01,-2.444927215576171875e+01,4.838747977849754633e+00,-3.746799961842087612e+01
5718,UKID11,CS79008,UK,57,-3.4,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Braemar",5.000076943194762258e-01,-5.000001164622438488e-01,1.999208831787109375e+01,-2.422670745849609375e+01,4.841369874566204601e+00,-3.747167726110315300e+01
5720,Cal-2,CS78781,UK,53.3,-1.6,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Admixed","Cal",4.849493186825912239e-01,5.582394075647562071e-01,7.259994983673095703e+00,1.404097747802734375e+01,-6.483269234716003027e+00,-6.129239806954857706e+00
5726,Cnt-1,CS78782,UK,51.3,1.1,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Canterbury (Sullivan garden)",5.095022318958108976e-01,-9.998120330579999271e-01,2.232485961914062500e+01,-3.400964736938476562e+01,9.018491439371473462e+00,-3.655508879519756960e+01
5741,For-2,CS78783,UK,56.6,-4.1,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Western Europe","Fortingall",9.722545214182876094e-01,-6.873364704296081040e-01,1.468110656738281250e+01,-6.563939094543457031e+00,3.982108027951441809e+00,-1.789629609153237055e+01
5748,Kil-0,CS78784,UK,56,-4.4,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Germany","Killearn",9.934412874716824771e-01,-2.641201342865918678e-01,8.931595802307128906e+00,-2.001289367675781250e+00,1.580677475497174633e+00,-8.588737312694101789e+00
5757,Mc-1,CS78785,UK,54.6,-2.3,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Admixed","Mickellâ€™s Fell",9.248207074514926962e-01,-1.485281176724360663e-01,6.860837936401367188e+00,1.766892313957214355e+00,-6.386133004770980115e+00,-7.807158148605251036e+00
5768,UKID63,CS78786,UK,54.1,-1.5,Eric Holub,"Monsanto,MPI",Europe,"United Kingdom","Admixed","Ripon",9.670575384047004341e-01,-5.840384628343219253e-01,1.465212631225585938e+01,-6.104057788848876953e+00,4.200222888144557132e+00,-1.770466998444322826e+01
5772,Set-1,CS78787,UK,54.1,-2.3,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Admixed","Settle",-9.877426391188276478e-01,-8.093550822098696806e-02,-2.602909207344055176e-01,-2.105644989013671875e+01,-7.763156492639696538e+00,-1.958408003015385646e+01
5776,UKID71,CS79009,UK,52.9,-1.3,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Stanton-by-Dale",5.000077687163048124e-01,-5.000001085058807249e-01,2.002644920349121094e+01,-2.436299896240234375e+01,4.826538405772412332e+00,-3.743850868689872868e+01
5779,UKID74,CS78789,UK,51,-3.1,Eric Holub,Monsanto,Europe,"United Kingdom","Western Europe","Taunton",9.330184133588731443e-01,-7.184463718592570824e-01,1.323996448516845703e+01,-2.611905670166015625e+01,9.726724582304284716e-01,-2.436741554531688791e+01
5784,Ty-1,CS78790,UK,56.4,-5.2,D. Ratcliffe,Monsanto,Europe,"United Kingdom","Admixed","Taynuilt",4.374480782139312240e-01,5.966178116150371302e-01,6.907492637634277344e+00,1.464404201507568359e+01,-7.251160550006089167e+00,-6.512463623493358611e-01
5798,UKID93,CS79010,UK,53.1,-3.3,Eric Holub,MPI,Europe,"United Kingdom","Western Europe","Ruthin",5.000718542754213347e-01,-9.999999301403076357e-01,2.322618865966796875e+01,-3.504835128784179688e+01,8.551915167901604775e+00,-3.797407795737601077e+01
5800,UKID96,CS78791,UK,57.4,-5.5,Eric Holub,Monsanto,Europe,"United Kingdom","Germany","Lochcarron (Barlow)",9.955917429393469353e-01,-4.614465916889803898e-01,8.481182098388671875e+00,-7.886693954467773438e+00,-2.819963627484620261e+00,-1.629277658919252403e+01
5811,UKID107,CS78778,UK,52.9,-3.1,Eric Holub,Monsanto,Europe,"United Kingdom","Admixed","Chirk",9.530281309702373083e-01,-6.393374965372209395e-01,1.344035720825195312e+01,-2.481990623474121094e+01,2.184411380439304384e+00,-1.968338194954192488e+01
5822,UKID116,CS78780,UK,56.7333,-5.98333,Eric Holub,Monsanto,Europe,"United Kingdom","Admixed","Ardtoe",4.432407605378290150e-01,5.812541342913333242e-01,6.852316856384277344e+00,1.447180557250976562e+01,-5.676331964238481298e+00,-6.817222740705348727e-01
5830,App1-12,CS76667,SWE,56.3333,15.9667,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","App1",8.610885260932330532e-01,-1.199380865159141579e-01,5.325312614440917969e+00,5.199579715728759766e+00,-1.105679725403078706e+01,-6.031921396843302752e+00
5831,App1-14,CS76668,SWE,56.3333,15.9667,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","App1",5.042715949149927379e-01,3.035315284344328179e-01,2.523241937160491943e-01,7.797102451324462891e+00,-1.083744221756327875e+01,-1.573220366240690948e+00
5832,App1-16,CS76669,SWE,56.3333,15.9667,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","App1",3.080887200471407739e-01,1.805030441108818329e-01,-3.179672658443450928e-01,2.648041963577270508e+00,-5.813966804251019305e+00,-5.483598370255422516e+00
5836,Boo2-3,CS77906,SWE,55.86,13.51,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Boo2",4.787148579084111143e-03,-6.249517992375206213e-05,-2.645640563964843750e+01,-1.538946914672851562e+01,-6.707525322100919674e+00,-1.204730999224716292e+01
5837,Bor-1,CS76453,CZE,49.4013,16.2326,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","Bor",-5.599267362429056760e-01,1.132775562536729447e-04,-4.184091949462890625e+01,1.552655982971191406e+01,-1.760390274794231757e+01,-4.476627238782697193e-01
5856,Dör-10,CS76806,SWE,63.0167,17.4914,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","DÃ¶r",2.045274724823287031e-03,9.999348512146791768e-01,-1.300501632690429688e+01,4.029100036621093750e+01,-2.079983146138177119e+01,3.109222727689713750e+01
5860,Dra-3,CS77913,SWE,62.6814,18.0165,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Dravla",4.360628738173830676e-01,9.485737219005399012e-01,-4.766413211822509766e+00,3.205921554565429688e+01,-1.552562040142816713e+01,2.486065756196181908e+01
5865,Dra1-4,CS76809,SWE,55.76,14.12,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Dra1",5.958763180703809947e-01,1.382579594582553917e-01,-5.458771228790283203e+00,8.032878875732421875e+00,-1.067015816605373857e+01,-5.241588718198163521e-01
5867,Dra2-1,CS76810,SWE,55.76,14.12,Magnus Nordborg,GMI,Europe,"Sweden","South Sweden","Dra2",5.521972055906643195e-01,1.726924210399824189e-01,-3.982765913009643555e+00,1.073545074462890625e+01,-1.549737272556399148e+01,3.092048770046500472e+00
5874,DraII-6,CS76814,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraII",-5.625333133811175612e-01,-4.384176725259518394e-04,-4.343581390380859375e+01,1.452725696563720703e+01,-1.807299020369437770e+01,-2.144221284625539514e+00
5890,DraIV 1-8,CS76817,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 1",-5.671892306891933577e-01,-3.277902281689501550e-04,-4.371409606933593750e+01,1.476488494873046875e+01,-1.805106997834706917e+01,-3.653550170584879631e+00
5893,DraIV 1-11,CS76816,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 1",-5.540053186293085741e-01,-5.277533494750329514e-04,-4.447350692749023438e+01,1.544926166534423828e+01,-1.643642325081425781e+01,-8.207504445682342054e-01
5907,DraIV 2-9,CS76818,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 2",-5.590853420237201776e-01,3.663468997303726601e-03,-4.388651657104492188e+01,1.545863246917724609e+01,-1.837642644644438761e+01,1.436491998464884068e+00
5921,DraIV 3-7,CS76819,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 3",-5.791787797298380003e-01,-1.979365902626433957e-03,-4.229453659057617188e+01,1.435749721527099609e+01,-1.632894973502757452e+01,-3.719027157044095144e+00
5950,DraIV 5-12,CS76820,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 5",-5.770109130549818666e-01,1.388076850857338385e-03,-4.182833480834960938e+01,1.441524696350097656e+01,-1.877190594609939467e+01,-2.046988820177286783e+00
5984,DraIV 6-13,CS76822,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 6",-5.478264597362465516e-01,-1.038774688594473148e-04,-4.349520492553710938e+01,1.564008426666259766e+01,-1.846057541919600808e+01,-2.315562530603136437e+00
5993,DraIV 6-22,CS76823,CZE,49.4112,16.2815,Jirina Relichov,Monsanto,Europe,"Czechia","Central Europe","DraIV 6",-5.529882240434413898e-01,-3.311097446703334846e-04,-4.456790161132812500e+01,1.515047264099121094e+01,-1.697212978886970447e+01,-5.801317675940381724e-01
6008,Duk,CS76824,CZE,49.1,16.2,Jirina Relichov,Salk,Europe,"Czechia","Central Europe","Duk",-5.741794402697202315e-01,4.647476456164876266e-04,-4.380282974243164062e+01,1.442904281616210938e+01,-1.884493274848458810e+01,-2.872669721617251426e+00
6009,Eden-1,CS76826,SWE,62.877,18.177,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Eden",3.199895300311005747e-02,9.996278447948061530e-01,-1.049234294891357422e+01,3.830496597290039062e+01,-2.100961925341331593e+01,3.791363211873283490e+01
6010,Eden-5,CS78000,SWE,62.877,18.177,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Eden",7.801009395960378789e-02,9.994333983998076043e-01,-1.151101684570312500e+01,3.746884155273437500e+01,-1.950824760745319608e+01,3.270889361226079473e+01
6011,Eden-6,CS76828,SWE,62.877,18.177,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Eden",7.462899833167915831e-02,9.995565755023730903e-01,-1.043686866760253906e+01,3.740567398071289062e+01,-2.225355449761505966e+01,3.909839805086832598e+01
6012,Eden-7,CS76829,SWE,62.877,18.177,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Eden",7.012237792440027817e-02,9.987300972940295063e-01,-1.035488986968994141e+01,3.767924499511718750e+01,-2.064262293283914929e+01,3.474413397949436444e+01
6013,Eden-9,CS76830,SWE,62.877,18.177,Magnus Nordborg,GMI,Europe,"Sweden","North Sweden","Eden",6.342831060698043977e-02,9.991377984322977746e-01,-9.858773231506347656e+00,3.741917800903320312e+01,-2.031486131021716446e+01,3.623847202983881033e+01
